customer_id,customer_name,gender,age,city,state,annual_income,signup_date,loyalty_status,days_since_signup,days_since_last_purchase,transaction_id,transaction_date,store_id,store_type,payment_method,total_items,total_sales_per_transaction,total_profit_per_transaction,total_cost,product_id,product_name,category,unit_price,quantity,satisfaction_score,store_sales,store_profit,daily_footfall,purchase_frequency,total_items_bought,cumulative_spending,cumulative_cost,average_order_value
CUST00032,Jagvi Dutta,Female,28,Hyderabad,Telangana,732837,18-01-2020,Regular,1863,83,TRANS01788,27-07-2022,STORE0002,Online,UPI,1,2500,625,1875,PROD0030,Prestige Induction,Appliances,2500,1,4,265500,45263,160,6,19,192500,161510,32083.33
CUST00838,Simon Mital,Male,43,Bilaspur,Chhattisgarh,368136,25-02-2019,At Risk,2190,470,TRANS07617,18-09-2023,STORE0041,Online,Cash,3,24000,4800,19200,PROD0015,Biba Salwar Suit,Clothing,8000,3,2,478500,92465,266,5,15,117000,95125,23400
CUST00888,Jagat Chaudhry,Male,43,Mumbai,Maharashtra,732837,18-11-2020,VIP,1558,99,TRANS03598,16-09-2021,STORE0026,Online,Cash,3,4500,990,3510,PROD0035,Funskool Puzzle,Toys,1500,3,3,432190,73257.5,104,27,85,1612700,1335125,59729.63
CUST00530,Peter Vig,Male,28,Bilaspur,Chhattisgarh,732837,17-05-2021,At Risk,1378,308,TRANS00970,27-02-2024,STORE0049,Online,UPI,2,1400,392,1008,PROD0009,Fortune Oil 5L,Groceries,700,2,5,98200,15032,125,3,10,22600,17848,7533.33
CUST00241,Dakshesh Oak,Male,21,Gwalior,Madhya Pradesh,8260547,22-07-2023,Regular,582,58,TRANS08031,26-10-2023,STORE0001,Online,Cash,8,32000,6400,25600,PROD0026,Philips Air Fryer,Appliances,4000,8,4,322500,58880,393,10,59,850140,701508,85014
CUST00949,Manthan Minhas,Male,28,Srinagar,Jammu and Kashmir,732837,18-01-2020,Regular,1863,22,TRANS07584,07-04-2021,STORE0025,Online,Credit Card,3,12000,2400,9600,PROD0026,Philips Air Fryer,Appliances,4000,3,4,347500,60227,308,9,24,353500,291150,39277.78
CUST00276,Bimala Krishnan,Female,21,Muzaffarpur,Bihar,732837,08-06-2021,Regular,1356,112,TRANS01761,23-09-2022,STORE0043,Online,Debit Card,2,3000,660,2340,PROD0025,Maybelline Lipstick,Beauty,1500,2,4,193000,35165,401,7,19,20710,16057,2958.57
CUST01257,Xalak Subramaniam,Female,28,Agra,Uttar Pradesh,732837,10-02-2019,At Risk,2205,472,TRANS01406,16-09-2023,STORE0022,Online,UPI,1,62000,11160,50840,PROD0004,"LG Smart TV 55""",Electronics,62000,1,4,97160,19779,385,5,10,274000,230330,54800
CUST01309,Nikita Mallick,Female,53,Belgaum,Karnataka,368136,12-07-2018,At Risk,2418,439,TRANS06724,27-04-2021,STORE0019,Online,UPI,3,600,210,390,PROD0023,Nykaa Nail Polish,Beauty,200,3,5,320200,58450,209,4,15,13000,9562,3250
CUST00906,Finn Batra,Male,28,Bhubaneswar,Odisha,732837,10-06-2020,At Risk,1719,182,TRANS00217,02-07-2024,STORE0012,Online,UPI,5,5000,1250,3750,PROD0032,Lego City Set,Toys,1000,5,5,169300,31149,352,2,8,6200,4590,3100
CUST00330,Bhavani Lall,Female,21,Howrah,West Bengal,732837,24-09-2019,At Risk,1979,880,TRANS02188,04-08-2022,STORE0025,Online,Cash,3,1800,504,1296,PROD0034,Nerf Blaster,Toys,600,3,3,512300,90644,308,5,14,18500,14416,3700
CUST01393,Brinda Prashad,Female,21,Jorhat,Assam,732837,26-03-2024,VIP,334,108,TRANS08270,28-01-2022,STORE0043,Online,Cash,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,4,551700,101350,401,29,86,1258800,1036542,43406.9
CUST00507,Manya Toor,Female,28,Raipur,Chhattisgarh,368136,24-10-2020,VIP,1583,110,TRANS02552,21-06-2021,STORE0034,Online,UPI,1,25000,3750,21250,PROD0028,Bajaj Water Heater,Appliances,25000,1,5,194000,39405,312,15,42,550100,446326,36673.33
CUST00199,Ekansh Ganesan,Male,43,Kargil,Ladakh,368136,20-01-2018,At Risk,2591,416,TRANS09970,11-11-2023,STORE0015,Online,UPI,3,6000,1500,4500,PROD0022,Forest Essentials Cream,Beauty,2000,3,5,236900,39425,313,6,20,146600,122295,24433.33
CUST00973,Edhitha Datta,Female,21,Dehradun,Uttarakhand,368136,04-10-2024,Regular,142,132,TRANS08344,27-04-2021,STORE0023,Online,Cash,2,1400,392,1008,PROD0009,Fortune Oil 5L,Groceries,700,2,2,732300,133582,128,6,18,14550,10987,2425
CUST01493,Nisha Kumar,Female,28,Kargil,Ladakh,368136,26-10-2021,At Risk,1216,280,TRANS05035,13-11-2021,STORE0037,Online,Cash,5,21500,4300,17200,PROD0012,Manyavar Kurta Set,Clothing,4300,5,3,134090,24756.5,254,4,13,41700,33344,10425
CUST01411,Leena Bedi,Female,21,Panipat,Haryana,732837,05-12-2024,New,80,62,TRANS07741,09-11-2022,STORE0011,Online,UPI,2,8600,1720,6880,PROD0012,Manyavar Kurta Set,Clothing,4300,2,4,30200,6228,466,5,13,336200,279200,67240
CUST01376,Jalsa Mandal,Female,28,Shillong,Meghalaya,732837,18-08-2022,Regular,920,173,TRANS02810,14-11-2021,STORE0005,Online,Cash,4,2800,784,2016,PROD0009,Fortune Oil 5L,Groceries,700,4,2,546600,107569,247,6,17,84600,69417,14100
CUST01305,Falguni Prasad,Female,28,Mangan,Sikkim,368136,16-07-2019,Regular,2049,75,TRANS04713,17-05-2021,STORE0002,Online,Cash,5,20000,4000,16000,PROD0026,Philips Air Fryer,Appliances,4000,5,4,186300,34594,160,32,100,1555620,1282524,48613.12
CUST00024,Frado Dhawan,Male,28,Bilaspur,Chhattisgarh,368136,12-02-2022,Regular,1107,13,TRANS09811,29-09-2023,STORE0040,Online,Credit Card,2,6000,1320,4680,PROD0029,Havells Mixer Grinder,Appliances,3000,2,4,111200,19440,192,6,20,116800,95240,19466.67
CUST00068,Vasatika Dass,Female,28,Rajahmundry,Andhra Pradesh,4761065,01-12-2018,Regular,2276,98,TRANS09006,09-01-2023,STORE0016,Online,Credit Card,6,12000,3000,9000,PROD0022,Forest Essentials Cream,Beauty,2000,6,4,62410,13253,489,10,37,46780,35017,4678
CUST01325,Zashil Bandi,Male,28,Agartala,Tripura,732837,17-05-2018,VIP,2474,158,TRANS01247,19-05-2023,STORE0044,Online,UPI,3,75000,11250,63750,PROD0028,Bajaj Water Heater,Appliances,25000,3,4,413100,73018,207,6,19,354800,292500,59133.33
CUST00749,Praneel Dara,Male,43,Nagpur,Maharashtra,368136,04-12-2019,Regular,1908,84,TRANS03753,14-02-2022,STORE0011,Online,Cash,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,4,153300,29951,466,8,20,252750,208569.5,31593.75
CUST00839,Jagrati Guha,Female,53,Aurangabad,Maharashtra,732837,08-07-2023,At Risk,596,588,TRANS05681,11-08-2021,STORE0031,Online,Credit Card,1,3000,600,2400,PROD0033,Barbie Dreamhouse,Toys,3000,1,5,288500,48750,281,3,6,117500,94130,39166.67
CUST01252,Gaurav Talwar,Male,21,Nashik,Maharashtra,368136,02-11-2024,New,113,10,TRANS03780,30-09-2022,STORE0012,Online,Debit Card,3,12000,2400,9600,PROD0026,Philips Air Fryer,Appliances,4000,3,3,576140,97802,352,3,5,19000,15305,6333.33
CUST00675,Anmol Parekh,Male,21,Patiala,Punjab,368136,19-06-2018,Regular,2441,95,TRANS08782,07-10-2022,STORE0031,Online,Credit Card,1,5000,1100,3900,PROD0005,JBL Bluetooth Speaker,Electronics,5000,1,4,63090,12549.5,281,4,12,14780,11121,3695
CUST00261,Jasmit Gulati,Female,53,Asansol,West Bengal,4761065,12-03-2023,VIP,714,147,TRANS08803,06-08-2024,STORE0004,Online,Debit Card,6,33000,6600,26400,PROD0018,Nilkamal Chair Set,Furniture,5500,6,4,201800,36900,469,5,26,523500,427105,104700
CUST01254,Chanchal Srivastava,Female,28,Kanpur,Uttar Pradesh,732837,23-04-2019,VIP,2133,162,TRANS04897,03-04-2024,STORE0026,Online,UPI,1,35000,6300,28700,PROD0017,Pepperfry Dining Set,Furniture,35000,1,5,37800,7124,104,7,18,185000,154250,26428.57
CUST00274,Ojas Mitra,Male,43,Puducherry,Puducherry,732837,08-01-2021,Regular,1507,34,TRANS02436,04-02-2022,STORE0036,Online,UPI,1,200,70,130,PROD0023,Nykaa Nail Polish,Beauty,200,1,4,176790,33301.5,449,6,21,67000,53046,11166.67
CUST01047,Megha Karpe,Female,28,Bhagalpur,Bihar,368136,12-05-2020,Regular,1748,53,TRANS00049,25-04-2021,STORE0032,Online,Credit Card,1,40000,6000,34000,PROD0001,"Samsung LED TV 40""",Electronics,40000,1,3,108700,17990,494,5,10,50150,41887.5,10030
CUST00062,Lakshmi Bhavsar,Female,43,Jaipur,Rajasthan,732837,15-04-2022,At Risk,1045,408,TRANS07218,20-11-2022,STORE0050,Online,UPI,1,3000,600,2400,PROD0033,Barbie Dreamhouse,Toys,3000,1,5,535600,87222,286,5,13,14530,11189.5,2906
CUST01467,Janani Sodhi,Female,28,Siliguri,West Bengal,368136,24-09-2021,Regular,1248,11,TRANS06887,25-09-2024,STORE0044,Online,UPI,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,5,157000,27836,207,29,89,1396000,1143235,48137.93
CUST00604,Jason Halder,Male,53,Khammam,Telangana,732837,19-10-2019,Regular,1954,94,TRANS00131,27-09-2021,STORE0023,Online,Credit Card,1,700,196,504,PROD0009,Fortune Oil 5L,Groceries,700,1,5,77360,16180,128,6,14,21780,17205,3630
CUST00989,Bishakha Basu,Female,43,Karimnagar,Telangana,732837,16-02-2021,Regular,1468,13,TRANS04470,03-06-2022,STORE0023,Online,Cash,3,7500,1650,5850,PROD0011,Levi’s Men’s Jeans,Clothing,2500,3,4,266500,42930,128,5,16,84150,68922.5,16830
CUST01203,Oni Ravel,Female,28,Sambalpur,Odisha,732837,21-02-2019,At Risk,2194,195,TRANS00547,18-05-2022,STORE0043,Online,Cash,3,39000,6240,32760,PROD0020,IKEA Bookshelf,Furniture,13000,3,2,90000,16050,401,5,16,74800,61386,14960
CUST00018,Ria Yogi,Female,28,Sambalpur,Odisha,732837,12-07-2020,At Risk,1687,669,TRANS04304,03-03-2023,STORE0011,Online,UPI,5,2000,600,1400,PROD0031,Hot Wheels Track Set,Toys,400,5,5,62500,10230,466,4,14,11620,8738,2905
CUST00258,Nicholas Mahajan,Male,43,Rajkot,Gujarat,368136,25-07-2022,Regular,944,85,TRANS08908,07-10-2024,STORE0036,Online,UPI,1,500,150,350,PROD0021,Lakmé Foundation,Beauty,500,1,5,441300,74254,449,6,13,222730,188521.5,37121.67
CUST01216,Dhriti Bose,Female,28,Prayagraj,Uttar Pradesh,4761065,02-07-2020,At Risk,1697,378,TRANS03246,12-04-2022,STORE0047,Physical,UPI,7,175000,26250,148750,PROD0028,Bajaj Water Heater,Appliances,25000,7,3,175000,26250,381,3,15,196000,164800,65333.33
CUST00778,Anjali Rastogi,Female,28,Silvassa,Dadra and Nagar Haveli and Daman and Diu,4761065,13-10-2021,Regular,1229,31,TRANS08043,12-02-2021,STORE0011,Online,UPI,7,3500,1050,2450,PROD0021,Lakmé Foundation,Beauty,500,7,5,56200,11810,466,6,31,411200,336270,68533.33
CUST00521,Kevin Rattan,Male,28,Kargil,Ladakh,368136,27-03-2021,At Risk,1429,192,TRANS07648,19-02-2021,STORE0036,Online,Debit Card,4,10000,2500,7500,PROD0030,Prestige Induction,Appliances,2500,4,3,312500,58025,449,5,14,188600,158880,37720
CUST01236,Abhimanyu Saran,Male,21,Durg,Chhattisgarh,368136,09-08-2022,At Risk,929,525,TRANS08077,11-06-2023,STORE0043,Online,UPI,5,125000,18750,106250,PROD0028,Bajaj Water Heater,Appliances,25000,5,5,236100,38783,401,7,18,197300,165525,28185.71
CUST01259,Urvashi Aggarwal,Female,43,Bokaro,Jharkhand,368136,13-10-2022,VIP,864,138,TRANS09647,01-04-2022,STORE0022,Online,Debit Card,1,4000,800,3200,PROD0026,Philips Air Fryer,Appliances,4000,1,4,266120,47402,385,8,25,349000,292800,43625
CUST00294,Chasmum Sani,Female,28,Shimla,Himachal Pradesh,732837,03-09-2021,Regular,1269,38,TRANS05640,25-03-2023,STORE0036,Online,UPI,2,4000,1000,3000,PROD0022,Forest Essentials Cream,Beauty,2000,2,4,205500,33670,449,10,32,244840,200138,24484
CUST00608,Ekantika Saran,Female,43,Kanpur,Uttar Pradesh,368136,06-10-2019,Regular,1967,11,TRANS09708,17-02-2022,STORE0040,Online,Cash,1,2500,625,1875,PROD0003,boAt Rockerz Headphones,Electronics,2500,1,3,462700,81050,192,7,19,50940,41034,7277.14
CUST00762,Christopher Bhat,Male,28,Patiala,Punjab,4761065,08-09-2024,Regular,168,165,TRANS06558,01-05-2021,STORE0019,Online,Cash,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,2,239460,40001,209,1,2,48000,40800,48000
CUST01381,Ekavir Bahri,Male,21,New Delhi,Delhi,8260547,14-08-2021,Regular,1289,77,TRANS01751,23-07-2024,STORE0022,Online,UPI,7,14000,3500,10500,PROD0022,Forest Essentials Cream,Beauty,2000,7,5,127090,24681.5,385,11,56,993900,825158,90354.55
CUST01174,Girindra Trivedi,Male,21,Hazaribagh,Jharkhand,368136,25-01-2024,Regular,395,75,TRANS00101,03-01-2023,STORE0021,Online,UPI,5,2500,750,1750,PROD0021,Lakmé Foundation,Beauty,500,5,5,313800,49216,282,5,22,64100,52702,12820
CUST01023,Daksh Toor,Male,28,Howrah,West Bengal,368136,25-08-2021,At Risk,1278,249,TRANS09101,26-04-2024,STORE0041,Online,UPI,3,75000,11250,63750,PROD0028,Bajaj Water Heater,Appliances,25000,3,4,229400,36130,266,4,8,135400,111910,33850
CUST00628,Chakrika Borah,Female,21,Gandhinagar,Gujarat,4761065,01-03-2020,At Risk,1820,222,TRANS07677,23-05-2024,STORE0034,Online,UPI,8,20000,4400,15600,PROD0011,Levi’s Men’s Jeans,Clothing,2500,8,5,398880,64572,312,7,38,106080,84670,15154.29
CUST00935,Lila Srinivasan,Female,28,Champhai,Mizoram,368136,09-10-2019,At Risk,1964,361,TRANS09982,05-11-2023,STORE0016,Online,UPI,1,35000,6300,28700,PROD0017,Pepperfry Dining Set,Furniture,35000,1,5,141200,24040,489,7,18,149800,119896,21400
CUST01010,Jeet Mallick,Male,28,Nagpur,Maharashtra,368136,27-02-2023,Regular,727,7,TRANS07568,24-12-2024,STORE0012,Online,UPI,5,7500,1650,5850,PROD0025,Maybelline Lipstick,Beauty,1500,5,4,138900,24975,352,9,30,105300,84390,11700
CUST00272,Keya Patel,Female,53,Ranchi,Jharkhand,732837,21-07-2020,Regular,1678,142,TRANS02573,25-10-2021,STORE0023,Online,Cash,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,4,69100,11828,128,9,31,90000,72150,10000
CUST00428,Yamini Mohanty,Female,21,Visakhapatnam,Andhra Pradesh,732837,20-07-2022,At Risk,949,578,TRANS01514,19-03-2023,STORE0011,Online,Cash,3,9000,1800,7200,PROD0033,Barbie Dreamhouse,Toys,3000,3,3,62500,10230,466,6,17,112500,92220,18750
CUST00837,Saksham Saraf,Male,28,Udaipur,Rajasthan,732837,16-05-2022,Regular,1014,74,TRANS03382,09-07-2022,STORE0023,Online,UPI,2,11000,2200,8800,PROD0018,Nilkamal Chair Set,Furniture,5500,2,5,441000,70760,128,7,23,214580,178191,30654.29
CUST00798,Barkha Anne,Female,28,New Delhi,Delhi,368136,09-11-2021,Regular,1202,160,TRANS04801,20-11-2022,STORE0008,Online,Debit Card,1,6500,1170,5330,PROD0014,Raymond Suit,Clothing,6500,1,3,178600,34442,103,6,12,75500,62100,12583.33
CUST00474,Ethan Baria,Male,53,Vadodara,Gujarat,4761065,23-11-2020,VIP,1553,140,TRANS09317,31-10-2023,STORE0009,Online,Cash,2,6000,1320,4680,PROD0029,Havells Mixer Grinder,Appliances,3000,2,2,242100,44945,224,8,45,859680,705364,107460
CUST00279,Aarna Dutt,Female,28,Manali,Himachal Pradesh,732837,26-04-2021,Regular,1399,12,TRANS00364,19-12-2024,STORE0011,Online,Credit Card,5,310000,55800,254200,PROD0004,"LG Smart TV 55""",Electronics,62000,5,4,625060,106921,466,10,32,684700,560660,68470
CUST00977,Liam Gupta,Male,28,Bhilai,Chhattisgarh,732837,21-11-2020,VIP,1555,117,TRANS06646,23-08-2024,STORE0032,Online,Credit Card,3,39000,6240,32760,PROD0020,IKEA Bookshelf,Furniture,13000,3,5,48530,8651.5,494,19,59,784520,650191,41290.53
CUST01078,Rushil Chokshi,Male,28,Agartala,Tripura,368136,12-07-2018,Regular,2418,106,TRANS08950,04-10-2021,STORE0041,Online,UPI,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,5,193620,38599,266,9,27,95010,76312,10556.67
CUST00374,Mahika Bava,Female,21,Gangtok,Sikkim,368136,14-12-2022,At Risk,802,655,TRANS00078,27-02-2022,STORE0042,Physical,Cash,1,1500,330,1170,PROD0025,Maybelline Lipstick,Beauty,1500,1,2,4000,955,134,6,12,101600,85024,16933.33
CUST00470,Indrajit Seth,Male,28,Guwahati,Assam,4761065,22-08-2020,Regular,1646,30,TRANS02020,01-08-2024,STORE0046,Online,UPI,2,80000,12000,68000,PROD0001,"Samsung LED TV 40""",Electronics,40000,2,5,98700,16492,345,4,11,130500,108250,32625
CUST01066,Tristan Kar,Male,28,Dharamshala,Himachal Pradesh,732837,25-03-2019,At Risk,2162,398,TRANS09781,19-03-2022,STORE0016,Online,Cash,2,13000,2340,10660,PROD0014,Raymond Suit,Clothing,6500,2,2,414500,74130,489,2,7,16000,12820,8000
CUST00025,Siddharth Pandya,Male,53,Yanam,Puducherry,732837,10-02-2021,Regular,1474,76,TRANS03805,10-10-2021,STORE0050,Online,Cash,5,32500,5850,26650,PROD0014,Raymond Suit,Clothing,6500,5,3,380350,69230.5,286,5,15,64200,51845,12840
CUST00397,Lohit Vasa,Male,21,Jabalpur,Madhya Pradesh,368136,06-04-2021,Regular,1419,174,TRANS08987,10-07-2024,STORE0020,Physical,Wallet,1,13000,2080,10920,PROD0020,IKEA Bookshelf,Furniture,13000,1,3,13000,2080,412,7,20,100000,82016,14285.71
CUST00704,Pahal Pau,Female,28,Dibrugarh,Assam,732837,11-03-2021,At Risk,1445,682,TRANS02321,20-03-2022,STORE0005,Online,Debit Card,3,2400,480,1920,PROD0010,Amul Cheese 1kg,Groceries,800,3,4,327960,57891,247,4,17,136400,112240,34100
CUST00229,Meera Tank,Female,43,Bilaspur,Chhattisgarh,368136,21-05-2022,At Risk,1009,502,TRANS03998,23-02-2021,STORE0001,Online,Credit Card,3,186000,33480,152520,PROD0004,"LG Smart TV 55""",Electronics,62000,3,3,398200,70128,393,4,14,341000,282920,85250
CUST00135,Pahal Chad,Female,28,Jorhat,Assam,4761065,13-05-2020,Regular,1747,50,TRANS04925,13-02-2024,STORE0002,Online,Wallet,5,2500,750,1750,PROD0021,Lakmé Foundation,Beauty,500,5,3,288780,51866,160,24,120,2008400,1651935,83683.33
CUST00106,Libni Dara,Female,21,Jodhpur,Rajasthan,4761065,13-07-2021,At Risk,1321,485,TRANS08096,03-09-2023,STORE0019,Online,UPI,7,10500,2310,8190,PROD0035,Funskool Puzzle,Toys,1500,7,4,594500,102276,209,3,19,37500,28890,12500
CUST00467,Bhavika Mitra,Female,43,Gurgaon,Haryana,4761065,18-11-2019,At Risk,1924,240,TRANS01717,04-08-2021,STORE0033,Physical,UPI,4,32000,5760,26240,PROD0027,LG Microwave Oven,Appliances,8000,4,3,32000,5760,367,7,27,246090,203378.5,35155.71
CUST00638,Lohit Dasgupta,Male,21,Vijayawada,Andhra Pradesh,4761065,12-05-2023,At Risk,653,392,TRANS02109,26-11-2023,STORE0015,Online,UPI,5,2500,625,1875,PROD0006,Aashirvaad Atta 10kg,Groceries,500,5,4,236900,39425,313,7,31,402800,330678,57542.86
CUST00765,Champak Deol,Male,21,Dimapur,Nagaland,368136,17-03-2021,At Risk,1439,218,TRANS05352,27-05-2024,STORE0002,Online,UPI,2,54000,10800,43200,PROD0002,"Mi Smart TV 32""",Electronics,27000,2,5,471500,87776,160,4,9,121640,100088,30410
CUST01467,Janani Sodhi,Female,28,Siliguri,West Bengal,368136,24-09-2021,Regular,1248,11,TRANS00159,07-02-2021,STORE0004,Online,Cash,5,65000,10400,54600,PROD0020,IKEA Bookshelf,Furniture,13000,5,2,354210,64013.5,469,29,89,1396000,1143235,48137.93
CUST01149,Aarush Ramanathan,Male,43,Jorhat,Assam,732837,13-09-2021,VIP,1259,119,TRANS01067,03-09-2024,STORE0006,Online,UPI,1,20000,3400,16600,PROD0019,Urban Ladder Bed,Furniture,20000,1,5,242400,48200,146,7,20,190200,156110,27171.43
CUST00249,Jack Lata,Male,21,Gangtok,Sikkim,368136,15-10-2020,At Risk,1592,391,TRANS01499,06-12-2023,STORE0023,Online,Credit Card,4,108000,21600,86400,PROD0002,"Mi Smart TV 32""",Electronics,27000,4,4,532200,95936,128,3,8,115900,92530,38633.33
CUST01318,Banjeet Keer,Male,21,Haldwani,Uttarakhand,368136,24-12-2023,Regular,427,28,TRANS08799,03-12-2024,STORE0041,Online,Credit Card,2,10000,2200,7800,PROD0005,JBL Bluetooth Speaker,Electronics,5000,2,5,137600,28400,266,8,32,300640,244550.5,37580
CUST00430,Ati Taneja,Female,28,Dharmanagar,Tripura,4761065,26-06-2018,At Risk,2434,514,TRANS09602,04-06-2021,STORE0046,Online,Credit Card,4,2400,672,1728,PROD0034,Nerf Blaster,Toys,600,4,3,87900,15688,345,7,27,54740,42914,7820
CUST00913,Rishi Bedi,Male,28,Solan,Himachal Pradesh,8260547,25-05-2022,At Risk,1005,189,TRANS09642,25-06-2024,STORE0015,Online,UPI,7,490,147,343,PROD0007,Tata Tea Gold 250g,Groceries,70,7,5,196990,33067,313,5,30,277590,232135,55518
CUST01129,Jasmit Tripathi,Female,21,Manali,Himachal Pradesh,368136,17-12-2019,At Risk,1895,310,TRANS02977,13-12-2023,STORE0043,Online,UPI,3,2100,588,1512,PROD0009,Fortune Oil 5L,Groceries,700,3,5,542900,99488,401,5,10,60000,48996,12000
CUST00580,Widisha Dalal,Female,28,Hyderabad,Telangana,368136,21-09-2019,At Risk,1982,238,TRANS09988,18-05-2021,STORE0001,Online,Cash,5,2500,750,1750,PROD0021,Lakmé Foundation,Beauty,500,5,3,776350,137590,393,10,31,528700,431380,52870
CUST00453,Unni Krish,Female,28,Aurangabad,Maharashtra,368136,20-12-2019,Regular,1892,27,TRANS05649,19-02-2021,STORE0043,Online,Credit Card,3,6000,1500,4500,PROD0022,Forest Essentials Cream,Beauty,2000,3,4,71470,13491,401,7,18,51030,39294.5,7290
CUST00993,Anvi Gokhale,Female,28,Bishnupur,Manipur,368136,16-10-2019,Regular,1957,3,TRANS04971,27-10-2022,STORE0032,Online,Credit Card,5,150,52.5,97.5,PROD0008,Maggi Noodles 280g,Groceries,30,5,5,323550,51164.5,494,7,19,68150,55201.5,9735.71
CUST00199,Ekansh Ganesan,Male,43,Kargil,Ladakh,368136,20-01-2018,At Risk,2591,416,TRANS08084,14-09-2022,STORE0025,Online,Cash,1,2500,625,1875,PROD0003,boAt Rockerz Headphones,Electronics,2500,1,2,443900,80765,308,6,20,146600,122295,24433.33
CUST00509,Kavya Date,Female,43,Naharlagun,Arunachal Pradesh,732837,19-01-2019,VIP,2227,132,TRANS02073,12-03-2023,STORE0025,Online,Cash,4,6000,1320,4680,PROD0035,Funskool Puzzle,Toys,1500,4,2,245460,42668,308,11,34,418600,344462,38054.55
CUST00365,Gavin Amble,Male,28,Kozhikode,Kerala,368136,23-07-2021,Regular,1311,46,TRANS09218,25-10-2023,STORE0032,Online,UPI,5,15000,3000,12000,PROD0033,Barbie Dreamhouse,Toys,3000,5,4,431500,69310,494,10,33,229850,190919.5,22985
CUST00590,Upkaar D’Alia,Male,43,Tirupati,Andhra Pradesh,8260547,25-12-2024,New,60,9,TRANS09486,13-11-2024,STORE0026,Online,UPI,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,5,202770,37427,104,28,133,2830160,2334219,101077.14
CUST00554,Jairaj Om,Male,43,Dharmanagar,Tripura,368136,10-12-2021,VIP,1171,104,TRANS08898,18-09-2024,STORE0003,Online,UPI,5,200000,30000,170000,PROD0001,"Samsung LED TV 40""",Electronics,40000,5,4,336300,56359,289,3,11,245000,206700,81666.67
CUST00300,Madhavi Dutta,Female,43,Asansol,West Bengal,368136,08-10-2019,At Risk,1965,503,TRANS07415,06-08-2021,STORE0037,Online,UPI,2,60,21,39,PROD0008,Maggi Noodles 280g,Groceries,30,2,5,130910,25476,254,6,16,22560,17209,3760
CUST01239,Zayan Mutti,Male,28,Jamshedpur,Jharkhand,4761065,16-10-2022,At Risk,861,851,TRANS04987,17-02-2022,STORE0025,Online,UPI,6,210000,37800,172200,PROD0017,Pepperfry Dining Set,Furniture,35000,6,5,472100,85428,308,6,33,398500,327825,66416.67
CUST01465,Dominic Date,Male,28,Purnia,Bihar,368136,18-10-2020,VIP,1589,106,TRANS08716,13-02-2023,STORE0003,Online,UPI,5,135000,27000,108000,PROD0002,"Mi Smart TV 32""",Electronics,27000,5,4,427470,80493,289,7,22,194400,155619,27771.43
CUST01147,Rachit Sarma,Male,28,Dharmanagar,Tripura,368136,06-07-2024,Regular,232,84,TRANS03740,08-10-2024,STORE0041,Online,UPI,3,75000,11250,63750,PROD0028,Bajaj Water Heater,Appliances,25000,3,4,165350,28315,266,3,12,104500,86950,34833.33
CUST01427,Jack Savant,Male,28,Jaipur,Rajasthan,732837,15-03-2019,At Risk,2172,356,TRANS02331,08-01-2023,STORE0044,Online,Cash,1,3000,600,2400,PROD0033,Barbie Dreamhouse,Toys,3000,1,2,395000,63815,207,7,17,179100,150424,25585.71
CUST00177,Arya Vyas,Female,28,Patna,Bihar,368136,27-05-2020,At Risk,1733,452,TRANS07335,22-04-2021,STORE0043,Online,Wallet,4,1600,480,1120,PROD0031,Hot Wheels Track Set,Toys,400,4,3,523600,95055,401,4,13,211600,173140,52900
CUST00594,Hardik Saxena,Male,28,Kanpur,Uttar Pradesh,4761065,28-08-2022,At Risk,910,197,TRANS03151,07-07-2021,STORE0021,Online,Credit Card,5,40000,8000,32000,PROD0015,Biba Salwar Suit,Clothing,8000,5,4,343000,64804,282,6,31,263280,211336,43880
CUST01252,Gaurav Talwar,Male,21,Nashik,Maharashtra,368136,02-11-2024,New,113,10,TRANS07805,12-10-2022,STORE0049,Online,Wallet,1,6500,1170,5330,PROD0014,Raymond Suit,Clothing,6500,1,3,26500,5570,125,3,5,19000,15305,6333.33
CUST00571,Noah Chada,Male,53,Madurai,Tamil Nadu,732837,24-06-2020,At Risk,1705,283,TRANS09765,23-03-2024,STORE0009,Online,UPI,5,4000,800,3200,PROD0010,Amul Cheese 1kg,Groceries,800,5,4,77500,14220,224,6,15,59000,48725,9833.33
CUST01373,Aashi Sekhon,Female,28,Hubli,Karnataka,8260547,28-05-2019,At Risk,2098,212,TRANS06539,08-05-2024,STORE0012,Online,Wallet,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,4,155500,25850,352,3,14,291000,247050,97000
CUST00899,Ijaya Sani,Female,43,Cuttack,Odisha,732837,20-12-2020,At Risk,1526,235,TRANS09029,25-01-2024,STORE0044,Online,Cash,2,10000,2200,7800,PROD0005,JBL Bluetooth Speaker,Electronics,5000,2,2,222500,45430,207,5,17,152000,124800,30400
